sector_position,sector,boundary,denominator_role,extension,stressor,unit,value,monetary_output,intensity
18,CPA_C24,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,399.6461585990836,515056.5200000001,0.000775926802361581
19,CPA_C25,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,39.7613737179504,600795.8699999999,6.618117018339423e-05
20,CPA_C26,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,7722.365482378158,388419.83999999997,0.019881490817714557
21,CPA_C27,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,5413.930341897785,356419.89,0.015189753697241152
22,CPA_C28,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,792.1189171476518,689764.96,0.0011483896154244363
23,CPA_C29,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,1371.7885604310025,895061.1800000002,0.0015326198823984326
24,CPA_C30,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,12509.376166424445,238203.44,0.0525155143285271
25,CPA_C31_32,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,4003.72222070393,273649.43999999994,0.014630843829623517
26,CPA_C33,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,6126.112951782297,324670.86,0.018868687358583082
27,CPA_D_BIOGAS,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,5.134421765411574,5971.907414866319,0.0008597624525507664
28,CPA_D_others,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,28762.400208785006,1057423.7925851336,0.027200447361287582
29,CPA_E36,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,6.1804249300005605,65514.520000000004,9.433672001261032e-05
30,CPA_E37-39,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,28909.152917451484,322102.99999999994,0.08975126874773437
31,CPA_F,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,1592.782689177941,2275574.0300000003,0.0006999476475735404
32,CPA_G45,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,9556.825372718062,393307.63,0.024298601511285357
33,CPA_G46,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,299453.4177973977,1751108.5299999998,0.17100791451081432
34,CPA_G47,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,25857.4806144654,1077719.27,0.02399277932041189
35,CPA_H49,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,43645.340335082525,781032.24,0.05588161166699409
36,CPA_H50,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,27284131.34343628,255663.87,106.71876062674119
37,CPA_H51,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,3737.803369525977,146762.52000000002,0.025468378231213094
38,CPA_H52,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,214947.0100806449,702467.3,0.305988634745909
